timestamp,burst
1418840331744514,1
1418840331807006,1
1418840331869499,1
1418840331931991,1
1418840331994482,1
1418840332056977,1
1418840332119469,1
1418840332181962,1
1418840332244455,1
1418840332306947,1
1418840332369440,1
1418840332431931,1
1418840332494426,1
1418840332556918,1
1418840332619411,1
1418840332681904,1
1418840332744397,1
1418840332806889,1
1418840332869382,1
1418840332931875,1
1418840332994367,1
1418840333056860,1
1418840333119353,1
1418840333181846,1
1418840333244338,1
1418840333306831,1
1418840333369322,1
1418840333431816,1
1418840333494309,1
1418840333556801,1
1418840333619293,1
1418840333681787,1
1418840333744280,1
1418840333806773,1
1418840333869265,1
1418840333931758,1
1418840333994251,1
1418840334056744,1
1418840334119236,1
1418840334181728,1
1418840334244221,1
1418840334306715,1
1418840334369207,1
1418840334431700,1
1418840334494192,1
1418840334556685,1
1418840334619178,1
1418840334681670,1
1418840334744163,1
1418840334806656,1
1418840334869148,1
1418840334931642,1
1418840334994134,1
1418840335056626,1
1418840335119120,1
1418840335181612,1
1418840335244105,1
1418840335306596,1
1418840335369089,1
1418840335431583,1
1418840335494076,1
1418840335556566,1
1418840335619059,1
1418840335681554,1
1418840335744046,1
1418840335806539,1
1418840335869032,1
1418840335931525,1
1418840335994017,1
1418840336056510,1
1418840336119003,1
1418840336181495,1
1418840336243988,1
1418840336306481,1
1418840336368974,1
1418840336431465,1
1418840336493959,1
1418840336556452,1
1418840336618944,1
1418840336681437,1
1418840336743930,1
1418840336806423,1
1418840336868915,1
1418840336931408,1
1418840336993900,1
1418840337056392,1
1418840337118884,1
1418840337181378,1
1418840337243870,1
1418840337306364,1
1418840337368857,1
1418840337431349,1
1418840337493840,1
1418840337556333,1
1418840337618828,1
1418840337681318,1
1418840337743813,1
1418840337806306,1
1418840337868797,1
1418840337931291,1
1418840337993784,1
1418840338056277,1
1418840338118769,1
1418840338181262,1
1418840338243754,1
1418840338306248,1
1418840338368740,1
1418840338431233,1
1418840338493725,1
1418840338556218,1
1418840338618711,1
1418840338681204,1
1418840338743696,1
1418840338806189,1
1418840338868682,1
1418840338931174,1
1418840338993667,1
1418840339056160,1
1418840339118653,1
1418840339181145,1
1418840339243638,1
1418840339306131,1
1418840339368623,1
1418840339431116,1
1418840339493609,1
1418840339556101,1
1418840339618594,1
1418840339681087,1
1418840339743579,1
1418840339806072,1
1418840339868565,1
1418840339931058,1
1418840339993550,1
1418840340056043,1
1418840340118535,1
1418840340181028,1
1418840340243521,1
1418840340306014,1
1418840340368506,1
1418840340430999,1
1418840340493491,1
1418840340555985,1
1418840340618478,1
1418840340680970,1
1418840340743463,1
1418840340805956,1
1418840340868448,1
1418840340930941,1
1418840340993434,1
1418840341055926,1
1418840341118419,1
1418840341180912,1
1418840341243404,1
1418840341305897,1
1418840341368390,1
1418840341430883,1
1418840341493376,1
1418840341555868,1
1418840341618359,1
1418840341680852,1
1418840341743354,1
1418840341805839,1
1418840341868330,1
1418840341930823,1
1418840341993317,1
1418840342055809,1
1418840342118303,1
1418840342180795,1
1418840342243288,1
1418840342305780,1
1418840342368274,1
1418840342430766,1
1418840342493259,1
1418840342555751,1
1418840342618244,1
1418840342680737,1
1418840342743229,1
1418840342805722,1
1418840342868214,1
1418840342930707,1
1418840342993200,1
1418840343055693,1
1418840343118185,1
1418840343180679,1
1418840343243171,1
1418840343305664,1
1418840343368157,1
1418840343430649,1
1418840343493142,1
1418840343555634,1
1418840343618128,1
1418840343680621,1
1418840343743111,1
1418840343805605,1
1418840343868096,1
1418840343930590,1
1418840343993083,1
1418840344055576,1
1418840344118069,1
1418840344180562,1
1418840344243054,1
1418840344305547,1
1418840344368040,1
1418840344430533,1
1418840344493025,1
1418840344555518,1
1418840344618010,1
1418840344680504,1
1418840344742996,1
1418840344805489,1
1418840344867982,1
1418840344930474,1
1418840344992966,1
1418840345055460,1
1418840345117952,1
1418840345180443,1
1418840345242936,1
1418840345305431,1
1418840345367923,1
1418840345430416,1
1418840345492907,1
1418840345555401,1
1418840345617894,1
1418840345680387,1
1418840345742879,1
1418840345805371,1
1418840345867865,1
1418840345930358,1
1418840345992849,1
1418840346055343,1
1418840346117836,1
1418840346180328,1
1418840346242821,1
1418840346305314,1
1418840346367807,1
1418840346430299,1
1418840346492791,1
1418840346555285,1
1418840346617777,1
1418840346680270,1
1418840346742763,1
1418840346805254,1
1418840346867747,1
1418840346930241,1
1418840346992734,1
1418840347055224,1
1418840347117719,1
1418840347180210,1
1418840347242703,1
1418840347305197,1
1418840347367690,1
1418840347430183,1
1418840347492675,1
1418840347555168,1
1418840347617660,1
1418840347680153,1
1418840347742646,1
1418840347805137,1
1418840347867632,1
1418840347930124,1
1418840347992616,1
1418840348055109,1
1418840348117602,1
1418840348180095,1
1418840348242586,1
1418840348305081,1
1418840348367573,1
1418840348430064,1
1418840348492558,1
1418840348555051,1
1418840348617544,1
1418840348680037,1
1418840348742529,1
1418840348805020,1
1418840348867515,1
1418840348930007,1
1418840348992500,1
1418840349054993,1
1418840349117484,1
1418840349179977,1
1418840349242471,1
1418840349304963,1
1418840349367455,1
1418840349429948,1
1418840349492442,1
1418840349554935,1
1418840349617427,1
1418840349679920,1
1418840349742413,1
1418840349804904,1
1418840349867398,1
1418840349929891,1
1418840349992382,1
1418840350054877,1
1418840350117369,1
1418840350179862,1
1418840350242354,1
1418840350304847,1
1418840350367340,1
1418840350429833,1
